Date,Occupation,Energy consumption [kwh],Week_day,Month
2020-11-18,1856.0,6848.964000000021,Wednesday,November
2020-11-19,1408.0,6694.514666666676,Thursday,November
2020-11-20,1385.0,6534.946666666687,Friday,November
2020-11-21,0.0,3659.675686274503,Saturday,November
2020-11-22,0.0,3494.4921925133713,Sunday,November
2020-11-23,1471.0,6839.005772005735,Monday,November
2020-11-24,2646.0,6933.97682539683,Tuesday,November
2020-11-25,1718.0,7168.585555555587,Wednesday,November
2020-11-26,1482.0,7076.722658730152,Thursday,November
2020-11-27,1533.0,6948.920357142842,Friday,November
2020-11-28,0.0,4280.909100529097,Saturday,November
2020-11-29,0.0,4030.9807407407247,Sunday,November
2020-11-30,1639.0,6735.678888888902,Monday,November
2020-12-01,2646.0,6857.495555555559,Tuesday,December
2020-12-02,1884.0,6924.766499999998,Wednesday,December
2020-12-03,1993.0,6869.3454047618825,Thursday,December
2020-12-04,1533.0,6775.028285714317,Friday,December
2020-12-05,0.0,4119.540841269835,Saturday,December
2020-12-06,0.0,4050.411468253943,Sunday,December
2020-12-07,1761.0,6395.733500000008,Monday,December
2020-12-08,0.0,3954.9520000000016,Tuesday,December
2020-12-09,1884.0,7246.388,Wednesday,December
2020-12-10,1993.0,7361.61399999999,Thursday,December
2020-12-11,1533.0,7246.3151666667,Friday,December
2020-12-12,0.0,4403.758666666682,Saturday,December
2020-12-13,0.0,4058.5628333333375,Sunday,December
2020-12-14,1681.0,7066.509333333299,Monday,December
2020-12-15,2646.0,7032.831999999983,Tuesday,December
2020-12-16,1884.0,6890.64600000002,Wednesday,December
2020-12-17,1993.0,6973.669999999984,Thursday,December
2020-12-18,1457.0,6765.195999999996,Friday,December
2020-12-19,0.0,3950.5900000000256,Saturday,December
2020-12-20,0.0,3919.369999999972,Sunday,December
2020-12-21,1556.0,6591.98000000004,Monday,December
2020-12-22,2477.0,6835.547999999986,Tuesday,December
2020-12-23,0.0,4501.28400000002,Wednesday,December
2020-12-24,0.0,3930.668000000007,Thursday,December
2020-12-25,0.0,3700.5933333333082,Friday,December
2020-12-26,0.0,3682.308518518517,Saturday,December
2020-12-27,0.0,3602.592962962989,Sunday,December
2020-12-28,0.0,3904.7252380951954,Monday,December
2020-12-29,0.0,3972.2838359788666,Tuesday,December
2020-12-30,0.0,3926.2409259259034,Wednesday,December
2020-12-31,0.0,3853.349629629649,Thursday,December
2021-01-01,0.0,3672.099999999994,Friday,January
2021-01-02,0.0,3599.867407407383,Saturday,January
2021-01-03,0.0,3610.4311111111374,Sunday,January
2021-01-04,0.0,3992.6856084655997,Monday,January
2021-01-05,0.0,5307.280687830713,Tuesday,January
2021-01-06,0.0,6728.489999999994,Wednesday,January
2021-01-07,741.0,7920.550740740712,Thursday,January
2021-01-08,448.0,8047.0,Friday,January
2021-01-09,0.0,6544.576000000013,Saturday,January
2021-01-10,0.0,6400.5,Sunday,January
2021-01-11,576.5,8192.178000000004,Monday,January
2021-01-12,683.0,8002.609999999974,Tuesday,January
2021-01-13,720.0,7658.064000000025,Wednesday,January
2021-01-14,741.0,7519.5,Thursday,January
2021-01-15,448.0,7283.812,Friday,January
2021-01-16,0.0,3904.0599999999977,Saturday,January
2021-01-17,0.0,3937.3699999999717,Sunday,January
2021-01-18,576.5,7526.484000000031,Monday,January
2021-01-19,1025.0,7650.953999999969,Tuesday,January
2021-01-20,720.0,7489.644000000006,Wednesday,January
2021-01-21,741.0,7427.064000000001,Thursday,January
2021-01-22,448.0,7504.835999999998,Friday,January
2021-01-23,0.0,3991.064000000001,Saturday,January
2021-01-24,0.0,4018.703999999992,Sunday,January
2021-01-25,0.0,7447.752000000037,Monday,January
2021-01-26,58.0,7505.015999999991,Tuesday,January
2021-01-27,170.0,7455.236000000022,Wednesday,January
2021-01-28,104.0,7530.955999999982,Thursday,January
2021-01-29,102.0,7421.939999999968,Friday,January
2021-01-30,0.0,4130.740000000025,Saturday,January
2021-01-31,0.0,4075.67000000003,Sunday,January
2021-02-01,0.0,7577.961999999976,Monday,February
2021-02-02,58.0,7437.704000000015,Tuesday,February
2021-02-03,170.0,7657.256000000006,Wednesday,February
2021-02-04,54.0,7474.299999999953,Thursday,February
2021-02-05,102.0,7389.848000000033,Friday,February
2021-02-06,0.0,4136.059999999962,Saturday,February
2021-02-07,0.0,3984.396000000031,Sunday,February
2021-02-08,0.0,7273.135999999999,Monday,February
2021-02-09,0.0,7627.5820000000185,Tuesday,February
2021-02-10,84.0,7692.411999999965,Wednesday,February
2021-02-11,104.0,7507.806000000017,Thursday,February
2021-02-12,42.0,7405.523999999988,Friday,February
2021-02-13,0.0,4191.644000000006,Saturday,February
2021-02-14,0.0,3942.444000000006,Sunday,February
2021-02-15,0.0,7387.088000000001,Monday,February
2021-02-16,375.0,7860.740000000002,Tuesday,February
2021-02-17,217.0,7876.0429999999815,Wednesday,February
2021-02-18,284.0,7627.92300000001,Thursday,February
2021-02-19,154.0,7346.36200000002,Friday,February
2021-02-20,0.0,4011.419999999972,Saturday,February
2021-02-21,0.0,4026.0166666667046,Sunday,February
2021-02-22,870.0,7631.251904761849,Monday,February
2021-02-23,984.0,7458.587428571466,Tuesday,February
2021-02-24,498.0,7612.41185714283,Wednesday,February
2021-02-25,1001.0,7653.453666666676,Thursday,February
2021-02-26,606.0,7410.109142857148,Friday,February
2021-02-27,0.0,4090.7111236666606,Saturday,February
2021-02-28,0.0,4090.0739999999873,Sunday,February
2021-03-01,548.0,7621.761333333356,Monday,March
2021-03-02,1150.0,7846.666666666647,Tuesday,March
2021-03-03,1030.0,7633.637999999996,Wednesday,March
2021-03-04,1132.0,7670.6753333333645,Thursday,March
2021-03-05,681.0,7256.029714285732,Friday,March
2021-03-06,0.0,4107.071428571405,Saturday,March
2021-03-07,0.0,4013.8761904762137,Sunday,March
2021-03-08,262.0,7467.4666666666435,Monday,March
2021-03-09,314.0,7641.402666666641,Tuesday,March
2021-03-10,458.0,7694.7573333333785,Wednesday,March
2021-03-11,507.0,7756.9866666666385,Thursday,March
2021-03-12,503.0,7233.688666666683,Friday,March
2021-03-13,0.0,3976.8666666666663,Saturday,March
2021-03-14,0.0,3948.378000000003,Sunday,March
2021-03-15,1403.0,7621.819999999987,Monday,March
2021-03-16,1272.0,7581.26666666669,Tuesday,March
2021-03-17,764.0,7659.208666666659,Wednesday,March
2021-03-18,1167.0,7619.9740000000065,Thursday,March
2021-03-19,835.0,7226.0173333333105,Friday,March
2021-03-20,0.0,4051.916000000011,Saturday,March
2021-03-21,0.0,3932.142000000004,Sunday,March
2021-03-22,394.0,7678.570666666639,Monday,March
2021-03-23,733.0,7803.694666666646,Tuesday,March
2021-03-24,1030.0,7934.304666666694,Wednesday,March
2021-03-25,1071.0,7991.0306666666875,Thursday,March
2021-03-26,681.0,7327.831333333316,Friday,March
2021-03-27,0.0,3746.300666666648,Saturday,March
2021-03-28,0.0,3559.442666666687,Sunday,March
2021-03-29,0.0,4017.035816666672,Monday,March
2021-03-30,0.0,3138.761333333301,Tuesday,March
2021-03-31,0.0,3829.592000000043,Wednesday,March
2021-04-01,0.0,3876.130666666637,Thursday,April
2021-04-02,0.0,3652.5673333333143,Friday,April
2021-04-03,0.0,3650.743333333339,Saturday,April
2021-04-04,0.0,3534.6520000000173,Sunday,April
2021-04-05,0.0,3647.9146666666725,Monday,April
2021-04-06,838.0,6452.832000000014,Tuesday,April
2021-04-07,554.0,7440.919999999964,Wednesday,April
2021-04-08,677.0,7502.717333333353,Thursday,April
2021-04-09,720.0,7340.641999999993,Friday,April
2021-04-10,0.0,4363.861333333312,Saturday,April
2021-04-11,0.0,4069.9466666666945,Sunday,April
2021-04-12,871.0,7552.254666666687,Monday,April
2021-04-13,1619.0,7580.195333333313,Tuesday,April
2021-04-14,816.0,7612.626666666664,Wednesday,April
2021-04-15,1073.0,7245.5093333333225,Thursday,April
2021-04-16,810.0,7064.764000000025,Friday,April
2021-04-17,0.0,4174.233333333334,Saturday,April
2021-04-18,0.0,3851.7999999999765,Sunday,April
2021-04-19,394.0,7228.8666666666895,Monday,April
2021-04-20,797.0,7269.35599999999,Tuesday,April
2021-04-21,613.0,7330.477333333343,Wednesday,April
2021-04-22,957.0,7096.68666666665,Thursday,April
2021-04-23,228.0,6811.7986666666575,Friday,April
2021-04-24,0.0,4167.314666666692,Saturday,April
2021-04-25,0.0,4194.7213333333375,Sunday,April
2021-04-26,410.0,7362.111999999984,Monday,April
2021-04-27,780.0,7224.122666666668,Tuesday,April
2021-04-28,691.0,7298.001561333322,Wednesday,April
2021-04-29,503.0,7383.215333333371,Thursday,April
2021-04-30,612.0,7140.291333333321,Friday,April
2021-05-01,0.0,4017.3206666666742,Saturday,May
2021-05-02,0.0,3920.995333333302,Sunday,May
2021-05-03,871.0,7361.592666666703,Monday,May
2021-05-04,1444.0,7221.457999999965,Tuesday,May
2021-05-05,737.0,7398.524857142883,Wednesday,May
2021-05-06,1142.0,6981.1031428571005,Thursday,May
2021-05-07,900.0,6560.989333333358,Friday,May
2021-05-08,0.0,3821.8230000000253,Saturday,May
2021-05-09,0.0,3799.809761904752,Sunday,May
2021-05-10,394.0,6874.484761904771,Monday,May
2021-05-11,984.0,6786.946666666622,Tuesday,May
2021-05-12,692.0,6586.557142857174,Wednesday,May
2021-05-13,1071.0,6600.841333333324,Thursday,May
2021-05-14,228.0,6304.216999999976,Friday,May
2021-05-15,0.0,4038.511585365849,Saturday,May
2021-05-16,0.0,3798.920914634161,Sunday,May
2021-05-17,410.0,6635.292499999996,Monday,May
2021-05-18,952.0,6974.403333333333,Tuesday,May
2021-05-19,612.0,6894.880000000012,Wednesday,May
2021-05-20,677.0,6917.330476190451,Thursday,May
2021-05-21,720.0,6767.976190476229,Friday,May
2021-05-22,0.0,4000.027863333311,Saturday,May
2021-05-23,0.0,3793.056666666661,Sunday,May
2021-05-24,0.0,5861.383809523853,Monday,May
2021-05-25,1619.0,6881.120952380943,Tuesday,May
2021-05-26,816.0,6633.335238095228,Wednesday,May
2021-05-27,1355.0,6766.940000000001,Thursday,May
2021-05-28,753.0,6258.143333333331,Friday,May
2021-05-29,0.0,3814.3699999999953,Saturday,May
2021-05-30,0.0,3799.3366666666698,Sunday,May
2021-05-31,476.0,6860.323333333324,Monday,May
2021-06-01,946.0,7194.032226700004,Tuesday,June
2021-06-02,262.0,7237.096666666679,Wednesday,June
2021-06-03,618.0,8426.81666666669,Thursday,June
2021-06-04,66.0,8021.34666666664,Friday,June
2021-06-05,0.0,4036.4600000000205,Saturday,June
2021-06-06,0.0,4082.6666666666665,Sunday,June
2021-06-07,0.0,8712.793333333335,Monday,June
2021-06-08,0.0,9240.664656084633,Tuesday,June
2021-06-09,0.0,10243.819510582,Wednesday,June
2021-06-10,0.0,10310.384722222245,Thursday,June
2021-06-11,0.0,10461.662777777767,Friday,June
2021-06-12,0.0,4393.967142857178,Saturday,June
2021-06-13,0.0,4396.636746031706,Sunday,June
2021-06-14,0.0,10396.915726495732,Monday,June
2021-06-15,0.0,11837.965384615369,Tuesday,June
2021-06-16,0.0,11591.390000000047,Wednesday,June
2021-06-17,0.0,11324.034140211617,Thursday,June
2021-06-18,0.0,11069.54141534391,Friday,June
2021-06-19,0.0,4440.526177248684,Saturday,June
2021-06-20,0.0,4357.0260449735415,Sunday,June
2021-06-21,0.0,11406.755925925921,Monday,June
2021-06-22,0.0,10954.535582010612,Tuesday,June
2021-06-23,0.0,9428.38293650793,Wednesday,June
2021-06-24,0.0,8440.786666666623,Thursday,June
2021-06-25,0.0,9661.367407407432,Friday,June
2021-06-26,0.0,4668.7615608465685,Saturday,June
2021-06-27,0.0,4632.082142857144,Sunday,June
2021-06-28,0.0,11159.56285714284,Monday,June
2021-06-29,0.0,11105.972671957703,Tuesday,June
2021-06-30,0.0,10522.294470899473,Wednesday,June
2021-07-01,0.0,11056.282592592537,Thursday,July
2021-07-02,0.0,10643.51455026455,Friday,July
2021-07-03,0.0,4602.349523809561,Saturday,July
2021-07-04,0.0,4367.746904761886,Sunday,July
2021-07-05,0.0,11725.278968253975,Monday,July
2021-07-06,0.0,11814.550370370347,Tuesday,July
2021-07-07,0.0,10812.511534391539,Wednesday,July
2021-07-08,0.0,10463.994126984147,Thursday,July
2021-07-09,0.0,10933.991428571428,Friday,July
2021-07-10,0.0,4673.553492063502,Saturday,July
2021-07-11,0.0,4657.138730158692,Sunday,July
2021-07-12,0.0,11940.715555555576,Monday,July
2021-07-13,0.0,10159.824365079383,Tuesday,July
2021-07-14,0.0,10030.468968253981,Wednesday,July
2021-07-15,0.0,9852.105939153387,Thursday,July
2021-07-16,0.0,9548.036415343953,Friday,July
2021-07-17,0.0,4447.172962962936,Saturday,July
2021-07-18,0.0,4474.3607412399115,Sunday,July
2021-07-19,0.0,10947.860522496396,Monday,July
2021-07-20,0.0,10789.803418803378,Tuesday,July
2021-07-21,0.0,10904.515925925933,Wednesday,July
2021-07-22,0.0,10916.342962962974,Thursday,July
2021-07-23,0.0,10560.885158730158,Friday,July
2021-07-24,0.0,4620.403412698385,Saturday,July
2021-07-25,0.0,4603.728095238139,Sunday,July
2021-07-26,0.0,10423.133333333302,Monday,July
2021-07-27,0.0,10506.809999999998,Tuesday,July
2021-07-28,0.0,10347.390000000014,Wednesday,July
2021-07-29,0.0,10401.237999999988,Thursday,July
2021-07-30,0.0,9974.982000000005,Friday,July
2021-07-31,0.0,4184.196000000008,Saturday,July
2021-08-01,0.0,3878.7719999999854,Sunday,August
2021-08-02,0.0,4410.433999999985,Monday,August
2021-08-03,0.0,4205.478000000015,Tuesday,August
2021-08-04,0.0,4039.182000000018,Wednesday,August
2021-08-05,0.0,4179.882000000018,Thursday,August
2021-08-06,0.0,4194.251999999967,Friday,August
2021-08-07,0.0,4062.67200000002,Saturday,August
2021-08-08,0.0,3704.827999999991,Sunday,August
2021-08-09,0.0,3871.140000000014,Monday,August
2021-08-10,0.0,4051.795999999961,Tuesday,August
2021-08-11,0.0,4136.8680000000395,Wednesday,August
2021-08-12,0.0,4144.399999999989,Thursday,August
2021-08-13,0.0,4107.7,Friday,August
2021-08-14,0.0,4191.868000000005,Saturday,August
2021-08-15,0.0,4149.807515151504,Sunday,August
2021-08-16,0.0,3626.844020202001,Monday,August
2021-08-17,0.0,3289.428020202056,Tuesday,August
2021-08-18,0.0,3458.9100202019927,Wednesday,August
2021-08-19,0.0,3370.0900202020557,Thursday,August
2021-08-20,0.0,3317.994020202001,Friday,August
2021-08-21,0.0,3288.2500202020065,Saturday,August
2021-08-22,0.0,3067.5620202020295,Sunday,August
2021-08-23,0.0,3340.0800202019996,Monday,August
2021-08-24,0.0,3233.124020202041,Tuesday,August
2021-08-25,0.0,3174.65002020203,Wednesday,August
2021-08-26,0.0,3339.5480202019817,Thursday,August
2021-08-27,0.0,3409.7466868687284,Friday,August
2021-08-28,0.0,3040.1233535353385,Saturday,August
2021-08-29,0.0,2933.2540202020336,Sunday,August
2021-08-30,0.0,3212.3020202020084,Monday,August
2021-08-31,0.0,5288.504181818162,Tuesday,August
2021-09-01,0.0,10310.258000000042,Wednesday,September
2021-09-02,0.0,9887.575999999966,Thursday,September
2021-09-03,0.0,9815.511999999988,Friday,September
2021-09-04,0.0,4287.556000000017,Saturday,September
2021-09-05,0.0,4594.324000000022,Sunday,September
2021-09-06,0.0,11936.332000000006,Monday,September
2021-09-07,0.0,11540.675999999978,Tuesday,September
2021-09-08,0.0,11055.6,Wednesday,September
2021-09-09,0.0,10726.053999999991,Thursday,September
2021-09-10,0.0,9103.001999999979,Friday,September
2021-09-11,0.0,4191.746000000019,Saturday,September
2021-09-12,0.0,4226.918000000017,Sunday,September
2021-09-13,4537.0,11925.441333333298,Monday,September
2021-09-14,3987.0,12383.628666666697,Tuesday,September
2021-09-15,4255.0,12373.84600000002,Wednesday,September
2021-09-16,4653.0,11063.68399999995,Thursday,September
2021-09-17,3529.0,10084.200829400039,Friday,September
2021-09-18,0.0,4019.256000000017,Saturday,September
2021-09-19,0.0,3866.723999999999,Sunday,September
2021-09-20,4508.0,8909.051999999978,Monday,September
2021-09-21,4007.0,7726.428000000014,Tuesday,September
2021-09-22,4310.0,7505.978000000014,Wednesday,September
2021-09-23,4639.0,7542.517999999982,Thursday,September
2021-09-24,0.0,4020.6219999999853,Friday,September
2021-09-25,0.0,3988.346000000031,Saturday,September
2021-09-26,0.0,3761.2260000000124,Sunday,September
2021-09-27,4954.0,8450.693999999983,Monday,September
2021-09-28,4438.0,8676.819333333317,Tuesday,September
2021-09-29,4668.0,8209.232916666695,Wednesday,September
2021-09-30,5081.0,8253.879999999957,Thursday,September
2021-10-01,3721.0,7618.021750000046,Friday,October
2021-10-02,0.0,3926.5833333333176,Saturday,October
2021-10-03,0.0,3930.7363333333205,Sunday,October
2021-10-04,4904.0,7563.793499999998,Monday,October
2021-10-05,4496.0,7583.3661666666585,Tuesday,October
2021-10-06,4618.0,7402.241333333322,Wednesday,October
2021-10-07,5082.0,7574.794666666681,Thursday,October
2021-10-08,3721.0,7123.270000000038,Friday,October
2021-10-09,0.0,3571.4019999999473,Saturday,October
2021-10-10,0.0,3512.971166666667,Sunday,October
2021-10-11,4814.0,5241.75103441118,Monday,October
2021-10-12,0.0,5740.200044641499,Tuesday,October
2021-10-13,4618.0,5740.200044641499,Wednesday,October
2021-10-14,5082.0,5740.200044641499,Thursday,October
2021-10-15,3721.0,5740.200044641499,Friday,October
2021-10-16,0.0,5740.200044641499,Saturday,October
2021-10-17,0.0,5740.200044641499,Sunday,October
2021-10-18,4904.0,5740.200044641499,Monday,October
2021-10-19,4498.0,5740.200044641499,Tuesday,October
2021-10-20,4618.0,5740.200044641499,Wednesday,October
2021-10-21,5099.0,5740.200044641499,Thursday,October
2021-10-22,3721.0,5740.200044641499,Friday,October
2021-10-23,0.0,5740.200044641499,Saturday,October
2021-10-24,0.0,5740.200044641499,Sunday,October
2021-10-25,4854.0,6117.090301090968,Monday,October
2021-10-26,4402.0,6381.733197061593,Tuesday,October
2021-10-27,4633.0,6755.27208274897,Wednesday,October
2021-10-28,5065.0,7107.680858803291,Thursday,October
2021-10-29,3721.0,6678.827920792061,Friday,October
2021-10-30,0.0,3765.4564665218,Saturday,October
2021-10-31,0.0,3899.995956189859,Sunday,October
2021-11-01,0.0,5306.745290720082,Monday,November
